vwCd,orgId,tblId,tblNm,listId
MT_ZTITLE,101,DT_1B040B3,행정구역(시군구)별 주민등록세대수,A_7
MT_ZTITLE,101,DT_1B040A3,"행정구역(시군구)별, 성별 인구수",A_7
MT_ZTITLE,101,DT_1B04006,행정구역(시군구)별/1세별 주민등록인구,A_7
MT_ZTITLE,101,DT_1B04005N,행정구역(읍면동)별/5세별 주민등록인구(2011년~),A_7
MT_ZTITLE,101,DT_1B04005,행정구역(읍면동)별/5세별 주민등록인구,A_7
MT_ZTITLE,101,DT_1B040M1_1,시군구/성/연령(1세)별 주민등록연앙인구(2023~),A_7
MT_ZTITLE,101,DT_1B040M5_1,시군구/성/연령(5세)별 주민등록연앙인구(2023~),A_7
MT_ZTITLE,101,DT_1B040M1,시군구/성/연령(1세)별 주민등록연앙인구,A_7
MT_ZTITLE,101,DT_1B040M5,시군구/성/연령(5세)별 주민등록연앙인구,A_7
MT_ZTITLE,101,DT_1B8000G,"월.분기.연간 인구동향(출생,사망,혼인,이혼)",A_3
MT_ZTITLE,101,DT_1B26001_A01,시군구별 이동자수,A_1
MT_ZTITLE,101,DT_1B26003_A01,전출지/전입지(시도)별 이동자수,A_1
MT_ZTITLE,101,DT_1B26006_A01,"인구이동률(월, 분기, 년)",A_1
MT_ZTITLE,101,DT_1B28025,"내외국인/성/연령별 국제이동(월간, 연간)",A_2
MT_ZTITLE,101,DT_1B28022,"성/국적별 외국인 국제이동(월간, 연간)",A_2
MT_ZTITLE,101,DT_1B28023,"국적/체류자격별 외국인 입국자(월간, 연간)",A_2
MT_ZTITLE,101,DT_1B28021,"연령/체류자격별 외국인 입국자(월간, 연간)",A_2
MT_ZTITLE,101,DT_1B28024,출입국 항구/내외국인/성별 국제이동(연간),A_2
MT_ZTITLE,101,DT_1B28014,출국국가/목적별 내국인 출국자(연간),A_2
MT_ZTITLE,101,DT_1B28026,내외국인/성/연령별 장기국제이동(연간),A_2
MT_ZTITLE,358,DT_358005_001,고령친화 용품 제조업 사업체 기업형태,A_001
MT_ZTITLE,358,DT_358005_002,고령친화 용품 제조업 사업체 유형,A_001
MT_ZTITLE,358,DT_358005_003,고령친화 용품 제조업 사업체 지역분포,A_001
MT_ZTITLE,358,DT_358005_004,고령친화 용품 제조업 사업체 존속기간,A_001
MT_ZTITLE,358,DT_358005_005,고령친화 용품 제조업 사업체 자본금,A_001
MT_ZTITLE,358,DT_358005_006,고령친화 용품 제조업 사업체 총 매출액,A_001
MT_ZTITLE,358,DT_358005_007,고령친화 용품 매출액,A_001
MT_ZTITLE,358,DT_358005_008,고령친화 용품 수출액,A_001
MT_ZTITLE,358,DT_358005_009,고령친화 용품 수입액,A_001
MT_ZTITLE,358,DT_358005_010,고령친화 용품 제조업 전체 종사자 수 분포,A_001
MT_ZTITLE,358,DT_358005_011,고령친화 용품 제품 관련 종사자 수 분포,A_001
MT_ZTITLE,358,DT_358005_012,고령친화 용품 제품 관련 종사자 고용형태별 종사자 비율,A_001
MT_ZTITLE,358,DT_358005_013,고령친화 용품 제품 관련 종사자 직능별 종사자 비율,A_001
MT_ZTITLE,358,DT_358005_014,고령친화 용품 제품 관련 종사자 인력 상황,A_001
MT_ZTITLE,358,DT_358005_015,고령친화 용품 제품 관련 종사자 인력 과부족 상황(사무관리직),A_001
MT_ZTITLE,358,DT_358005_016,고령친화 용품 제품 관련 종사자 인력 과부족 상황(판매서비스직),A_001
MT_ZTITLE,358,DT_358005_017,고령친화 용품 제품 관련 종사자 인력 과부족 상황(생산직),A_001
MT_ZTITLE,358,DT_358005_018,고령친화 용품 제품 관련 종사자 인력 과부족 상황(연구기술직),A_001
MT_ZTITLE,358,DT_358005_019,고령친화 용품 제품 관련 종사자 인력 과부족 상황(기타),A_001
MT_ZTITLE,358,DT_358005_020,고령친화 용품 제조업 연구개발 활동 및 연구개발비,A_001
MT_ZTITLE,437,DT_43701N_001,응답자 분포표,B_6
MT_ZTITLE,154,DT_MOGE_3000400127,중앙행정기관 기관별 여성참여 현황,B_17
MT_ZTITLE,154,DT_MOGE_3000400112,중앙행정기관 기관별 여성참여 현황(2017 하반기),B_17
MT_ZTITLE,154,DT_MOGE_3000400105,중앙행정기관 기관별 여성참여 현황(2017 상반기),B_17
MT_ZTITLE,154,DT_MOGE_3000400102,중앙행정기관 기관별 여성참여 현황(2016 하반기),B_17
MT_ZTITLE,154,DT_MOGE_3000400091,중앙행정기관 기관별 여성참여 현황(2016 상반기),B_17
MT_ZTITLE,154,DT_MOGE_3000400069,중앙행정기관 기관별 여성참여 현황(2015 하반기),B_17
MT_ZTITLE,154,DT_MOGE_3000400074,중앙행정기관 기관별 여성참여 현황(2015 상반기),B_17
MT_ZTITLE,154,DT_MOGE_3000400129_2025_2,중앙행정기관 위원회별 여성참여 현황,B_17
MT_ZTITLE,154,DT_MOGE_3000400129_2025_1,중앙행정기관 위원회별 여성참여 현황,B_17
MT_ZTITLE,154,DT_MOGE_3000400129_2024_7,중앙행정기관 위원회별 여성참여 현황,B_17
MT_ZTITLE,154,DT_MOGE_3000400129_2024_6,중앙행정기관 위원회별 여성참여 현황,B_17
MT_ZTITLE,154,DT_MOGE_3000400129_2023_12,중앙행정기관 위원회별 여성참여 현황,B_17
MT_ZTITLE,154,DT_MOGE_3000400129_2023_6,중앙행정기관 위원회별 여성참여 현황,B_17
MT_ZTITLE,154,DT_MOGE_3000400129_2022_12,중앙행정기관 위원회별 여성참여 현황,B_17
MT_ZTITLE,154,DT_MOGE_3000400129_2021_2,중앙행정기관 위원회별 여성참여 현황,B_17
MT_ZTITLE,154,DT_MOGE_3000400129_2021_12,중앙행정기관 위원회별 여성참여 현황,B_17
MT_ZTITLE,154,DT_MOGE_3000400129_2021_6,중앙행정기관 위원회별 여성참여 현황,B_17
MT_ZTITLE,154,DT_MOGE_3000400129,중앙행정기관 위원회별 여성참여 현황,B_17
MT_ZTITLE,154,DT_MOGE_3000400128,중앙행정기관 위원회별 여성참여 현황,B_17
MT_ZTITLE,154,DT_MOGE_3000400113,중앙행정기관 위원회별 여성참여 현황(2017 하반기),B_17
MT_ZTITLE,154,DT_MOGE_3000400106,중앙행정기관 위원회별 여성참여 현황(2017 상반기),B_17
MT_ZTITLE,154,DT_MOGE_3000400101,중앙행정기관 위원회별 여성참여 현황(2016 하반기),B_17
MT_ZTITLE,154,DT_MOGE_3000400094,중앙행정기관 위원회별 여성참여 현황(2016 상반기),B_17
MT_ZTITLE,154,DT_MOGE_3000400086,중앙행정기관 위원회별 여성참여 현황(2015 하반기),B_17
MT_ZTITLE,154,DT_MOGE_3000400084,중앙행정기관 위원회별 여성참여 현황(2015 상반기),B_17
MT_ZTITLE,154,DT_MOGE_3000400035,중앙행정기관 소속 위원회 기관별 여성참여 현황(2014 하반기),B_17
MT_ZTITLE,154,DT_MOGE_3000400099,중앙행정기관 소속 위원회 기관별 여성참여 현황(2014 상반기),B_17
MT_ZTITLE,154,DT_MOGE_3000400019,중앙행정기관 소속 위원회 위원회별 여성참여 현황(2014 하반기),B_17
MT_ZTITLE,154,DT_MOGE_3000400011,중앙행정기관 소속 위원회 여성참여현황(2014년),B_17
MT_ZTITLE,154,DT_MOGE_3000400010,정부위원회 여성참여현황(2013년),B_17
MT_ZTITLE,154,DT_MOGE_3000400008,정부위원회 여성참여현황(2012년),B_17
MT_ZTITLE,154,DT_MOGE_3000400007,정부위원회 여성참여현황(2011년),B_17
MT_ZTITLE,154,DT_MOGE_3000400001,중앙행정기관 소속 위원회 여성참여 현황(1984~2010),B_17
MT_ZTITLE,154,DT_MOGE_3000400115,지방자치단체 소속 위원회 여성참여 현황,B_17
MT_ZTITLE,154,DT_MOGE_3000400104,지방자치단체 소속 위원회 여성참여 현황(2016년),B_17
MT_ZTITLE,154,DT_MOGE_3000400090,지방자치단체 소속 위원회 여성참여 현황(2015),B_17
MT_ZTITLE,154,DT_MOGE_3000400083,지방자치단체 여성참여 현황(2014년),B_17
MT_ZTITLE,154,DT_154022_22AA200100,자존감_좋은 점이 많은 사람이다,B_001
MT_ZTITLE,154,DT_154022_22AA200200,자존감_소중한 존재다,B_001
MT_ZTITLE,154,DT_154022_22AA200300,자존감_지금의 나 자신에 대해 만족한다,B_001
MT_ZTITLE,154,DT_154022_22AA200400,자존감_나 자신이 자랑스럽다,B_001
MT_ZTITLE,154,DT_154022_22AA200900,자기통제력_무슨 일이든 충동적으로 하는 경우가 많다,B_001
MT_ZTITLE,154,DT_154022_22AA201000,자기통제력_나중 일은 생각하지 않고 기분에 따라 행동한다,B_001
MT_ZTITLE,154,DT_154022_22AA201100,자기통제력_뭐든지 내 위주로 생각한다,B_001
MT_ZTITLE,154,DT_154022_22AA201200,자기통제력_쉽게 화를 낸다,B_001
MT_ZTITLE,154,DT_154022_22AA201300,자기통제력_화가 나면 물불을 가리지 않는다,B_001
MT_ZTITLE,154,DT_154022_22AA201800,삶에 대한 인식_내 삶에 만족한다,B_001
MT_ZTITLE,154,DT_154022_22AA201900,건강 상태_전반적으로 신체적 건강은 좋은 편이다,B_001
MT_ZTITLE,154,DT_154022_22AA202000,건강 상태_전반적으로 정서적 건강은 좋은 편이다,B_001
MT_ZTITLE,154,DT_154022_22AA202200,응답자의 심리적 특성_우울,B_001
MT_ZTITLE,154,DT_154022_22AA202300,사회적 지지_도움을 청할 수 있는 사람의 유무,B_001
MT_ZTITLE,154,DT_154022_22AA202400,사회적 지지_도움을 청할 수 있는 사람의 유형,B_001
MT_ZTITLE,154,DT_154022_22AA202500,부모님(또는 보호자)와의 관계_내가 사랑과 보살핌을 받고 있다고 느끼게 해준다,B_001
MT_ZTITLE,154,DT_154022_22AA202600,부모님(또는 보호자)와의 관계_항상 나의 일에 관심을 갖고 걱정해준다,B_001
MT_ZTITLE,154,DT_154022_22AA202700,부모님(또는 보호자)와의 관계_내가 결단을 내리지 못하고 망설일 때에 격려해주고 용기를 준다,B_001
MT_ZTITLE,154,DT_154022_22AA202800,부모님(또는 보호자)와의 관계_내가 특별한 이유 없이 학교에 결석을 해도 뭐라고 하지 않는다,B_001
MT_ZTITLE,154,DT_154022_22AA202900,부모님(또는 보호자)와의 관계_내가 외박이나 가출을 해도 신경을 쓰지 않는다,B_001
MT_ZTITLE,154,DT_154022_22AA203000,부모님(또는 보호자)와의 관계_나를 제대로 돌보아주지 않는다,B_001
MT_ZTITLE,154,DT_154022_22AA203100,최근 1년 간 부모(또는 보호자)로부터의 학대 경험 여부 및 빈도_신체적 폭력 및 학대,B_001
MT_ZTITLE,154,DT_154022_22AA203200,최근 1년간 부모(또는 보호자)로부터의 학대 경험 여부 및 빈도_언어폭력 및 학대,B_001
MT_ZTITLE,154,DT_154022_22AA203300,부모(또는 보호자)로부터의 학대 경험을 알린 경험,B_001
MT_ZTITLE,154,DT_154022_22AA203400,부모(또는 보호자)로부터의 학대 경험을 알리지 않은 이유,B_001
MT_ZTITLE,154,DT_154022_22AA203500,부모(또는 보호자)로부터의 학대 경험을 다른 사람(또는 기관)에 알린 것의 도움 정도,B_001
MT_ZTITLE,154,DT_154022_22AA203600,아동학대(가정폭력) 예방 또는 가정폭력 대처방법 교육 여부와 도움 정도,B_001
MT_ZTITLE,154,DT_154022_22AA203700,가정 밖 생활 경험 여부 및 빈도_생애 경험,B_001
MT_ZTITLE,154,DT_154022_22AA203800,가정 밖 생활 경험 여부 및 빈도_최근 1년 간 경험,B_001
MT_ZTITLE,154,DT_154022_22AA203900,가정 밖 생활 최초 경험 연령,B_001
MT_ZTITLE,154,DT_154022_22AA204000,집을 나오게 된 이유,B_001
MT_ZTITLE,154,DT_154022_22AA204100,가장 길었던 가정 밖 생활의 기간,B_001
MT_ZTITLE,154,DT_154022_22AA204200,가정 밖 생활 중 지냈던 공간,B_001
MT_ZTITLE,154,DT_154022_22AA204300,가정 밖 생활 중 도움을 준 사람,B_001
MT_ZTITLE,154,DT_154022_22AA204400,가정 밖 생활 중 거리상담(아웃리치) 경험 여부,B_001
MT_ZTITLE,154,DT_154022_22AA204500,가정 밖 생활 중 어렵고 힘들었던 점,B_001
MT_ZTITLE,154,DT_154022_22AA204600,가정 밖 청소년에게 가장 필요하다고 생각하는 서비스_1순위,B_001
MT_ZTITLE,154,DT_154022_22AA204700,가정 밖 청소년에게 가장 필요하다고 생각하는 서비스_1순위+2순위,B_001
MT_ZTITLE,154,DT_154022_22AA204800,가정 밖 청소년 지원 보호/상담기관 인지여부 및 이용경험_이동형 청소년쉼터,B_001
MT_ZTITLE,154,DT_154022_22AA204900,가정 밖 청소년 지원 보호/상담기관 인지여부 및 이용경험_생활형 청소년쉼터,B_001
MT_ZTITLE,154,DT_154022_22AA205000,가정 밖 청소년 지원 보호/상담기관 인지여부 및 이용경험_ 청소년자립지원관,B_001
MT_ZTITLE,154,DT_154022_22AA205100,청소년쉼터를 이용하지 않은 이유,B_001
MT_ZTITLE,154,DT_154022_22AA206200,최근 1년간 온라인 인권침해 피해 경험 여부_원치 않는 사람으로부터 지속적으로 연락을 받은 적이 있다,B_001
MT_ZTITLE,154,DT_154022_22AA206300,최근 1년간 온라인 인권침해 피해 경험 여부_내 동의 없이 알몸 사진이나 음란물을 전송 받은 적이 있다,B_001
MT_ZTITLE,154,DT_154022_22AA206400,최근 1년간 온라인 인권침해 피해 경험 여부_노출 사진이나 음란물 영상에 내 얼굴 또는 지인의 얼굴이 합성된 것을 본 적이 있다,B_001
MT_ZTITLE,154,DT_154022_22AA206500,"최근 1년간 온라인 인권침해 피해 경험 여부_내 동의 없이, 나의 신체 일부(다리, 가슴 등)가 촬영된 적이 있다",B_001
MT_ZTITLE,154,DT_154022_22AA206600,최근 1년간 온라인 인권침해 피해 경험 여부_내 신체 일부를 찍은 사진이나 영상을 보내달라고 요구받은 적이 있다,B_001
MT_ZTITLE,154,DT_154022_22AA206700,최근 1년간 온라인 인권침해 피해 경험 여부_내 신체 또는 내가 등장하는 사진이나 영상물을 퍼뜨리겠다고 협박 받아본 적이 있다,B_001
MT_ZTITLE,154,DT_154022_22AA206800,최근 1년간 온라인 인권침해 피해 경험 여부_불법촬영 된 내 사진이나 영상이 온라인이나 채팅방(단톡방 포함)에 공개된 적이 있다,B_001
MT_ZTITLE,154,DT_154022_22AA206900,"최근 1년간 온라인 인권침해 피해 경험 여부_돈이나 금품 등 대가를 미끼로 내 사진이나 영상물, 개인정보를 보내달라고 요구받은 적이 있다",B_001
MT_ZTITLE,154,DT_154022_22AA207000,최근 1년간 온라인 인권침해 피해 경험 여부_온라인에서 성관계를 제안 받은 적이 있다(스팸 제외),B_001
MT_ZTITLE,154,DT_154022_22AA207100,최근 1년간 온라인 인권침해 피해 경험 여부_온라인에서 내 개인 신상정보가 노출되어 모르는 사람으로부터 메시지나 연락을 받은 적이 있다,B_001
MT_ZTITLE,154,DT_154022_22AA207200,온라인 인권침해 피해를 경험한 공간,B_001
MT_ZTITLE,154,DT_154022_22AA207300,온라인 인권침해 피해를 가한 사람,B_001
MT_ZTITLE,154,DT_154022_22AA207400,온라인 인권침해 피해 경험시의 대응,B_001
MT_ZTITLE,154,DT_154022_22AA207500,온라인 인권침해 피해 경험 시 대응하지 않은 이유,B_001
MT_ZTITLE,154,DT_154022_22AA207600,최근 1년 간 건전한 인터넷/스마트폰 이용 교육 여부와 도움 정도,B_001
MT_ZTITLE,154,DT_154022_22AA207700,최근 1년 간 디지털 성범죄 예방 교육 여부와 도움 정도,B_001
MT_ZTITLE,154,DT_154022_22AA207800,아르바이트 구직 시 보호자(부모)동의서 부재로 인한 어려움,B_001
MT_ZTITLE,154,DT_154022_22AA207900,청소년 고용금지 업소에서 아르바이트 경험 유무,B_001
MT_ZTITLE,154,DT_154022_22AA208000,청소년 고용금지 업소에서 아르바이트를 하게 된 이유,B_001
MT_ZTITLE,154,DT_154022_22AA208100,청소년 고용금지 업소에서 아르바이트 구직 시 나이 확인 여부,B_001
MT_ZTITLE,154,DT_154022_22AA208200,현재 또는 올해 아르바이트 경험 유무,B_001
MT_ZTITLE,154,DT_154022_22AA208300,아르바이트를 했거나 하고 있는 이유,B_001
MT_ZTITLE,154,DT_154022_22AA208400,올해 중 가장 길게 일한 아르바이트,B_001
MT_ZTITLE,154,DT_154022_22AA208500,올해 중 가장 길게 일한 아르바이트의 기간,B_001
MT_ZTITLE,154,DT_154022_22AA208600,올해 중 가장 길게 일한 아르바이트의 일주일 평균 근로 일수,B_001
MT_ZTITLE,154,DT_154022_22AA208700,올해 중 가장 길게 일한 아르바이트의 하루 평균 근로 시간,B_001
MT_ZTITLE,154,DT_154022_22AA208800,올해 중 가장 길게 일한 아르바이트의 올바른 근로계약서 작성 여부,B_001
MT_ZTITLE,154,DT_154022_22AA208900,배달/운전 아르바이트 근로 방식,B_001
MT_ZTITLE,154,DT_154022_22AA209200,최근 1년 간 청소년 근로 권익에 대한 교육 여부와 도움 정도,B_001
MT_ZTITLE,154,DT_154022_22AA209300,최근 1개월 간 흡연 경험 유무와 흡연한 담배 종류,B_001
MT_ZTITLE,154,DT_154022_22AA209400,최근 1개월 간 음주 경험 유무,B_001
MT_ZTITLE,154,DT_154022_22AA209500,최근 1년 간 습관적 또는 고의적 약물 오·남용 및 환각성 물질 이용 경험 여부,B_001
MT_ZTITLE,154,DT_154022_22AA209600,최근 1년간 중독 예방 교육 여부와 도움정도_음주 예방 교육,B_001
MT_ZTITLE,154,DT_154022_22AA209700,최근 1년간 중독 예방 교육 여부와 도움정도_흡연 예방 교육,B_001
MT_ZTITLE,154,DT_154022_22AA209800,최근 1년간 중독 예방 교육 여부와 도움정도_약물 오남용 예방 교육,B_001
MT_ZTITLE,154,DT_154022_22AA209900,"담배 또는 술로 인한 경험_담배를 직접 구입하기 위해, 신분증을 위조·변조하거나 다른 사람의 신분증을 이용한 적이 있다",B_001
MT_ZTITLE,154,DT_154022_22AA210000,"담배 또는 술로 인한 경험_술을 직접 구입하기 위해, 신분증을 위조·변조하거나 다른 사람의 신분증을 이용한 적이 있다",B_001
MT_ZTITLE,154,DT_154022_22AA210100,"담배 또는 술로 인한 경험_담배를 구입하기 위해, 다른 사람을 통한 대리구매를 해본 적이 있다",B_001
MT_ZTITLE,154,DT_154022_22AA210200,"담배 또는 술로 인한 경험_술을 구입하기 위해, 다른 사람을 통한 대리구매를 해본 적이 있다",B_001
MT_ZTITLE,154,DT_154022_22AA210300,"담배 또는 술로 인한 경험_술을 마시다가 다른 사람과 시비가 붙거나, 폭행, 절도 등 비행을 저지른 적이 있다",B_001
MT_ZTITLE,154,DT_154022_22AA210400,"담배 또는 술로 인한 경험_술을 마시고 자전거, 오토바이 등을 음주운전 한 적이 있다",B_001
MT_ZTITLE,154,DT_154022_22AA210500,돈내기 게임 경험 유무,B_001
MT_ZTITLE,154,DT_154022_22AA210600,최근 3개월 간 경험 해 본 돈내기 게임의 종류,B_001
MT_ZTITLE,154,DT_154022_22AA210700,최근 3개월 간 경험한 돈내기 게임을 알게 된 경로,B_001
MT_ZTITLE,154,DT_154022_22AA210800,최근 3개월 간 돈내기 경험 빈도,B_001
MT_ZTITLE,154,DT_154022_22AA210900,최근 3개월 간 돈내기 게임을 하게 된 이유,B_001
MT_ZTITLE,154,DT_154022_22AA211000,최근 3개월 간 돈내기 게임을 같이 한 사람,B_001
MT_ZTITLE,154,DT_154022_22AA211100,"돈내기 게임으로 인한 상황 경험_돈내기 게임 때문에 다른 사람의 돈이나 물건을 몰래 가져와서 팔았던 적이 있다 (중고물품 거래, 아이템 거래 등)",B_001
MT_ZTITLE,154,DT_154022_22AA211200,"돈내기 게임으로 인한 상황 경험_돈내기 게임 때문에 사기를 친 적이 있다(중고거래 사기, 아이템 거래 사기 등)",B_001
MT_ZTITLE,154,DT_154022_22AA211300,돈내기 게임으로 인한 상황 경험_돈내기 게임으로 인해 내 삶에 문제가 생겼다고 느낀 적이 있다,B_001
MT_ZTITLE,154,DT_154022_22AA211400,돈내기 게임으로 인한 상황 경험_돈내기 게임 때문에 친구 또는 선후배 등 아는 사람으로부터 돈을 빌린 적이 있다,B_001
MT_ZTITLE,154,DT_154022_22AA211500,돈내기 게임으로 인한 상황 경험_돈내기 게임 때문에 돈을 빌려주는 업체로부터 돈을 빌린 적이 있다,B_001
MT_ZTITLE,154,DT_154022_22AA211600,돈내기 게임으로 인한 상황 경험_돈내기 게임을 위해 빌린 돈 때문에 어려움을 겪은 적이 있다,B_001
MT_ZTITLE,154,DT_154022_22AA211700,돈내기 게임을 위해 빌린 금액 (생애경험),B_001
MT_ZTITLE,154,DT_154022_22AA211800,도박 문제 예방 교육 경험 유무와 도움 정도,B_001
MT_ZTITLE,154,DT_154022_22AA211900,"재산 피해 경험_인터넷 중고거래 사이트(중고나라, 당근마켓 등)에서 내 물건을 사기로 한 사람이 물건만 받고 돈을 주지 않아서 사기를 당한 적이 있다",B_001
MT_ZTITLE,154,DT_154022_22AA212000,"재산 피해 경험_게임 아이템이나 사이버 머니, 기프티콘을 거래하다가 사기를 당한 적이 있다",B_001
MT_ZTITLE,154,DT_154022_22AA212100,재산 피해 경험_다른 사람이 내 이름으로 휴대폰을 개통할 수 있게 이름을 빌려주면 돈을 준다고 해서 명의를 빌려준 적이 있다,B_001
MT_ZTITLE,154,DT_154022_22AA212200,재산 피해 경험_휴대전화 소액결제깡(현금화)을 통해 빚이 생긴 적이 있다,B_001
MT_ZTITLE,154,DT_154022_22AA212300,재산 피해 경험_보이스피싱 또는 스미싱 사기를 당한 적이 있다,B_001
MT_ZTITLE,154,DT_154022_22AA212400,"재산 피해 경험_SNS, 인터넷 게시판 등을 통해 불법 대출을 받아 빚을 진적이 있다",B_001
MT_ZTITLE,154,DT_154022_22AA212500,최근 1년 간 폭력 피해 경험_욕설이나 무시하는 말을 지속적으로 들음,B_001
MT_ZTITLE,154,DT_154022_22AA212600,"최근 1년 간 폭력 피해 경험_손, 발 또는 물건으로 맞거나 그로 인해 다침",B_001
MT_ZTITLE,154,DT_154022_22AA212700,최근 1년 간 폭력 피해 경험_돈이나 물건을 빼앗김,B_001
MT_ZTITLE,154,DT_154022_22AA212800,최근 1년 간 폭력 피해 경험_때리거나 괴롭히겠다고 위협을 당함,B_001
MT_ZTITLE,154,DT_154022_22AA212900,최근 1년 간 폭력 피해 경험_왕따(따돌림)를 당함,B_001
MT_ZTITLE,154,DT_154022_22AA213000,"최근 1년 간 폭력 피해 경험_강제 심부름(빵셔틀, 와이파이/데이터셔틀, 게임셔틀 등)을 당함",B_001
MT_ZTITLE,154,DT_154022_22AA213100,"최근 1년 간 폭력 피해 경험_온라인(인터넷, SNS, 카카오톡 등)에서 따돌림이나 괴롭힘을 당함",B_001
MT_ZTITLE,154,DT_154022_22AA213200,폭력 피해 사실을 알린 경험과 알린 대상,B_001
MT_ZTITLE,154,DT_154022_22AA213300,폭력 피해 사실을 알리지 않은 이유,B_001
MT_ZTITLE,154,DT_154022_22AA213400,폭력 피해 후 지원기관의 도움 경험,B_001
MT_ZTITLE,154,DT_154022_22AA213500,최근 1년 간 성폭력·스토킹 피해 경험_의도적으로 계속 따라다니면서 괴롭히는 스토킹 피해,B_001
MT_ZTITLE,154,DT_154022_22AA213600,"최근 1년 간 성폭력·스토킹 피해 경험_말이나 눈짓, 몸짓으로 성적 모욕감을 느끼는 괴롭힘",B_001
MT_ZTITLE,154,DT_154022_22AA213700,최근 1년 간 성폭력·스토킹 피해 경험_고의적인 신체 접촉이나 노출 등의 괴롭힘,B_001
MT_ZTITLE,154,DT_154022_22AA213800,최근 1년 간 성폭력·스토킹 피해 경험_강제적인 성관계 시도나 피해,B_001
MT_ZTITLE,154,DT_154022_22AA213900,성폭력·스토킹 피해를 가한 사람,B_001
MT_ZTITLE,154,DT_154022_22AA214000,성폭력·스토킹 피해 사실을 알린 경험과 알린 대상,B_001
MT_ZTITLE,154,DT_154022_22AA214100,성폭력·스토킹 피해 사실을 알리지 않은 이유,B_001
MT_ZTITLE,154,DT_154022_22AA214200,성폭력·스토킹 피해 후 지원기관의 도움 경험 유무,B_001
MT_ZTITLE,154,DT_154022_22AA214300,성관계 경험 유무와 첫 성관계 경험 시기,B_001
MT_ZTITLE,154,DT_154022_22AA214400,성관계 시 임신 예방을 위한 피임 여부,B_001
MT_ZTITLE,154,DT_154022_22AA214500,최근 1년간 학교폭력 예방 교육 여부와 도움 정도,B_001
MT_ZTITLE,154,DT_154022_22AA214600,최근 1년간 성희롱·성폭력 예방 교육 여부와 도움 정도,B_001
MT_ZTITLE,154,DT_154022_22AA214700,최근 1년간 성매매 예방 교육 여부와 도움 정도,B_001
MT_ZTITLE,154,DT_154022_22AA214800,최근 1년간 성교육 여부와 도움 정도,B_001
MT_ZTITLE,154,DT_154022_22AA214900,자해 관련 경험 유무 및 빈도_자해를 생각해본 적이 있다,B_001
MT_ZTITLE,154,DT_154022_22AA215000,자해 관련 경험 유무 및 빈도_자해를 시도한 적이 있다,B_001
MT_ZTITLE,154,DT_154022_22AA215100,자해를 생각하거나 시도하게 된 이유,B_001
MT_ZTITLE,154,DT_154022_22AA215200,자해 관련 사실을 알린 경험의 유무와 사실을 알린 대상,B_001
MT_ZTITLE,154,DT_154022_22AA215300,자해 관련 사실을 다른 사람(또는 기관)에 알리지 않은 이유,B_001
MT_ZTITLE,154,DT_154022_22AA215400,자해 문제 관련 전문기관 상담치료 여부,B_001
MT_ZTITLE,154,DT_154022_22AA215500,자해 시도 사실을 SNS에 공유한 적 있는지 여부,B_001
MT_ZTITLE,154,DT_154022_22AA215600,자해를 그만두려고 결심하거나 노력한 경험 유무,B_001
MT_ZTITLE,154,DT_154022_22AA215700,자해를 그만 둘 수 있었던 이유,B_001
MT_ZTITLE,154,DT_154022_22AA215800,자살 관련 경험 유무_자살을 생각해본 적 있다,B_001
MT_ZTITLE,154,DT_154022_22AA215900,자살 관련 경험 유무_자살을 시도한 적이 있다,B_001
MT_ZTITLE,154,DT_154022_22AA216000,죽고 싶다고 생각한 가장 큰 이유,B_001
MT_ZTITLE,154,DT_154022_22AA216100,자살 관련 사실을 알린 경험의 유무와 사실을 알린 대상,B_001
MT_ZTITLE,154,DT_154022_22AA216200,자살 관련 사실을 다른 사람(또는 기관)에 알리지 않은 이유,B_001
MT_ZTITLE,154,DT_154022_22AA216300,자살 문제 관련 전문기관 상담치료 여부,B_001
MT_ZTITLE,154,DT_154022_22AA216400,자살 시도 사실을 SNS에 공유한 적 있는지 여부,B_001
MT_ZTITLE,154,DT_154022_22AA216500,자살 시도를 그만두려고 결심하거나 노력한 경험 유무,B_001
MT_ZTITLE,154,DT_154022_22AA216600,자살 시도를 그만 둘 수 있었던 이유,B_001
MT_ZTITLE,154,DT_154022_22AA216700,청소년 지원기관 인지여부 및 이용경험_청소년상담 1388,B_001
MT_ZTITLE,154,DT_154022_22AA216800,청소년 지원기관 인지여부 및 이용경험_청소년상담복지센터,B_001
MT_ZTITLE,154,DT_154022_22AA216900,청소년 지원기관 인지여부 및 이용경험_Wee클래스 또는 Wee센터,B_001
MT_ZTITLE,154,DT_154022_22AA217000,청소년 지원기관 인지여부 및 이용경험_청소년인터넷드림마을,B_001
MT_ZTITLE,154,DT_154022_22AA217100,청소년 지원기관 인지여부 및 이용경험_청소년치료재활센터(디딤센터),B_001
MT_ZTITLE,154,DT_154022_22AA217200,응답자가 지금 겪고 있는 어려움,B_001
MT_ZTITLE,154,DT_154022_22AA217300,앞으로 제공되었으면 하는 서비스_학습·진로에 도움을 줄 수 있는 멘토,B_001
MT_ZTITLE,154,DT_154022_22AA217400,"앞으로 제공되었으면 하는 서비스_진학정보 제공(검정고시, 입시정보, 대안학교 등)",B_001
MT_ZTITLE,154,DT_154022_22AA217500,앞으로 제공되었으면 하는 서비스_진로탐색을 위한 체험,B_001
